 

stn;time;tre200h0;hns000hs;rre150h0;ure200h0;hto000hs;fu3010h0
STG;2018082920;16.1;-;0.0;84.2;-;7.9
STG;2018082921;15.9;-;1.2;85.8;-;13.0
STG;2018082922;15.7;-;1.0;89.5;-;13.3
STG;2018082923;15.9;-;0.0;86.0;-;13.0
STG;2018083000;16.2;-;0.0;83.6;-;12.2
STG;2018083001;16.2;-;0.0;83.3;-;12.2
STG;2018083002;16.0;-;0.0;84.2;-;11.5
STG;2018083003;15.5;-;0.0;88.0;-;9.7
STG;2018083004;15.1;-;0.0;87.1;-;11.2
STG;2018083005;14.8;0;0.0;88.2;0;7.9
STG;2018083006;14.8;-;0.0;86.7;-;10.1
STG;2018083007;14.3;-;0.0;89.5;-;10.8
STG;2018083008;14.0;-;0.2;93.9;-;10.8
STG;2018083009;13.7;-;1.1;94.7;-;11.9
STG;2018083010;13.6;-;0.2;93.5;-;8.3
STG;2018083011;13.8;-;0.0;88.2;-;8.3
STG;2018083012;15.2;-;0.0;82.0;-;6.1
STG;2018083013;15.5;-;0.0;76.8;-;7.9
STG;2018083014;15.7;-;0.0;76.8;-;5.0
STG;2018083015;15.5;-;0.0;78.6;-;5.0
STG;2018083016;15.5;-;0.0;78.3;-;3.2
STG;2018083017;15.2;-;0.0;85.7;-;1.8
STG;2018083018;14.5;-;0.0;88.6;-;2.2
STG;2018083019;14.4;-;0.0;85.3;-;3.2
STG;2018083020;14.2;-;0.0;86.0;-;1.1
STG;2018083021;14.0;-;0.0;88.3;-;2.5
STG;2018083022;13.8;-;0.0;89.1;-;1.4
STG;2018083023;13.8;-;0.0;88.8;-;1.1
STG;2018083100;13.7;-;0.0;88.3;-;1.8
STG;2018083101;13.8;-;0.0;87.3;-;1.8
STG;2018083102;13.6;-;0.0;88.9;-;2.5
STG;2018083103;13.7;-;0.2;90.8;-;4.7
STG;2018083104;13.5;-;0.6;96.1;-;5.4
STG;2018083105;13.2;0;3.5;97.4;0;5.8
STG;2018083106;12.8;-;1.6;97.9;-;9.4
STG;2018083107;13.3;-;0.5;92.1;-;16.9
STG;2018083108;13.2;-;0.0;96.5;-;6.1
STG;2018083109;13.4;-;0.0;96.5;-;1.1
STG;2018083110;13.5;-;1.0;96.4;-;3.2
STG;2018083111;13.3;-;0.7;97.1;-;5.0
STG;2018083112;13.5;-;6.3;96.5;-;10.1
STG;2018083113;13.3;-;3.5;96.2;-;7.2
STG;2018083114;13.5;-;0.3;94.9;-;3.6
STG;2018083115;13.4;-;1.2;95.1;-;2.5
STG;2018083116;13.6;-;1.7;94.8;-;1.8
STG;2018083117;13.0;-;16.7;94.5;-;6.1
STG;2018083118;12.1;-;2.8;95.2;-;11.5
STG;2018083119;11.7;-;0.9;93.0;-;11.2
STG;2018083120;11.5;-;2.2;94.8;-;10.1
STG;2018083121;11.5;-;0.3;94.4;-;9.0
STG;2018083122;11.5;-;0.9;95.3;-;7.2
STG;2018083123;11.4;-;0.7;95.7;-;10.4
STG;2018090100;11.4;-;0.1;96.4;-;5.8
STG;2018090101;11.6;-;4.8;96.3;-;3.2
STG;2018090102;11.6;-;4.5;97.2;-;11.5
STG;2018090103;11.6;-;2.0;97.3;-;13.7
STG;2018090104;11.5;-;1.0;97.1;-;14.8
STG;2018090105;11.3;0;2.8;96.9;0;14.8
STG;2018090106;11.4;-;2.9;97.4;-;14.4
STG;2018090107;11.3;-;3.1;96.8;-;16.6
STG;2018090108;11.1;-;1.3;96.1;-;14.8
STG;2018090109;11.0;-;1.3;95.6;-;15.1
STG;2018090110;11.0;-;5.2;96.5;-;13.0
STG;2018090111;10.9;-;1.3;96.5;-;15.1
STG;2018090112;10.9;-;2.0;96.5;-;10.4
STG;2018090113;10.8;-;1.5;96.6;-;8.3
STG;2018090114;10.7;-;0.9;95.5;-;7.9
STG;2018090115;10.6;-;1.8;94.9;-;9.0
STG;2018090116;10.5;-;0.3;92.2;-;8.3
STG;2018090117;10.4;-;0.2;93.8;-;2.5
STG;2018090118;10.3;-;0.1;91.9;-;4.3
STG;2018090119;10.2;-;0.3;91.0;-;7.6
STG;2018090120;10.1;-;0.0;89.8;-;7.2
STG;2018090121;10.1;-;0.1;90.5;-;6.5
STG;2018090122;10.3;-;0.0;89.3;-;7.2
STG;2018090123;10.5;-;0.0;86.5;-;8.3
STG;2018090200;10.5;-;0.0;86.7;-;7.9
STG;2018090201;10.3;-;0.0;90.3;-;4.7
STG;2018090202;10.3;-;0.0;89.5;-;4.3
STG;2018090203;10.3;-;0.0;90.7;-;6.1
STG;2018090204;10.3;-;0.0;92.1;-;3.6
STG;2018090205;10.2;0;0.0;93.7;0;4.0
STG;2018090206;10.3;-;0.0;95.0;-;1.4
STG;2018090207;10.4;-;0.0;93.7;-;2.5
STG;2018090208;10.6;-;0.0;93.3;-;3.2
STG;2018090209;11.0;-;0.0;93.3;-;4.0
STG;2018090210;11.8;-;0.0;91.3;-;5.0
STG;2018090211;12.2;-;0.0;90.2;-;6.8
STG;2018090212;12.4;-;0.0;85.6;-;7.2
STG;2018090213;12.5;-;0.0;87.2;-;6.5
STG;2018090214;12.3;-;0.0;87.6;-;4.7
STG;2018090215;12.3;-;0.0;90.3;-;4.3
STG;2018090216;12.1;-;0.4;94.5;-;5.0
STG;2018090217;12.2;-;0.2;95.6;-;2.5
STG;2018090218;12.2;-;0.6;96.6;-;2.2
STG;2018090219;12.1;-;1.6;97.1;-;3.6
STG;2018090220;12.1;-;3.8;97.1;-;2.9
STG;2018090221;12.0;-;0.9;97.4;-;1.1
STG;2018090222;12.0;-;0.3;96.1;-;2.2
STG;2018090223;11.7;-;0.0;95.7;-;4.0
STG;2018090300;11.5;-;0.0;95.7;-;2.5
STG;2018090301;11.6;-;0.0;95.8;-;1.8
STG;2018090302;11.7;-;0.0;96.0;-;1.8
STG;2018090303;11.4;-;0.0;95.9;-;1.1
STG;2018090304;11.1;-;0.0;95.7;-;2.5
STG;2018090305;11.2;0;0.0;95.2;0;4.3
STG;2018090306;11.5;-;0.0;95.1;-;1.1
STG;2018090307;12.2;-;0.0;92.8;-;1.4
STG;2018090308;12.6;-;0.0;93.2;-;1.8
STG;2018090309;12.8;-;0.0;92.4;-;2.9
STG;2018090310;13.4;-;0.0;88.6;-;4.0
STG;2018090311;13.9;-;0.0;88.0;-;4.3
STG;2018090312;14.3;-;0.0;85.0;-;4.0
STG;2018090313;15.2;-;0.0;78.5;-;2.2
STG;2018090314;15.6;-;0.0;76.2;-;1.8
STG;2018090315;16.0;-;0.0;76.5;-;1.8
STG;2018090316;15.9;-;0.0;79.8;-;1.8
STG;2018090317;15.4;-;0.0;83.2;-;2.9
STG;2018090318;14.6;-;0.0;86.4;-;1.8
STG;2018090319;14.0;-;0.0;87.3;-;3.2
STG;2018090320;13.2;-;0.0;85.9;-;3.6
STG;2018090321;12.8;-;0.0;83.7;-;4.0
STG;2018090322;12.6;-;0.0;85.2;-;5.4
STG;2018090323;12.1;-;0.0;85.8;-;2.9
STG;2018090400;11.9;-;0.0;85.8;-;1.4
STG;2018090401;11.6;-;0.0;85.6;-;3.6
STG;2018090402;11.3;-;0.0;86.5;-;3.2
STG;2018090403;11.9;-;0.0;83.5;-;4.7
STG;2018090404;11.4;-;0.0;85.2;-;2.2
STG;2018090405;11.1;0;0.0;87.5;0;2.9
STG;2018090406;11.6;-;0.0;86.3;-;2.5
STG;2018090407;13.0;-;0.0;84.1;-;2.2
STG;2018090408;13.1;-;0.0;88.7;-;6.1
STG;2018090409;14.3;-;0.0;89.1;-;5.4
STG;2018090410;15.4;-;0.0;84.6;-;7.9
STG;2018090411;16.4;-;0.0;78.3;-;7.2
STG;2018090412;17.1;-;0.0;73.8;-;9.4
STG;2018090413;17.8;-;0.0;68.1;-;8.3
STG;2018090414;17.9;-;0.0;62.2;-;8.3
STG;2018090415;18.7;-;0.0;57.0;-;10.4
STG;2018090416;18.6;-;0.0;60.7;-;7.9
STG;2018090417;18.4;-;0.0;60.9;-;6.8
STG;2018090418;16.6;-;0.0;72.5;-;4.0
STG;2018090419;15.3;-;0.0;78.1;-;4.7
STG;2018090420;14.9;-;0.0;82.2;-;4.3
STG;2018090421;14.3;-;0.0;85.7;-;4.0
STG;2018090422;14.1;-;0.0;85.8;-;2.2
STG;2018090423;14.0;-;0.0;85.8;-;3.2
STG;2018090500;14.0;-;0.0;83.8;-;3.2
STG;2018090501;13.9;-;0.0;82.4;-;5.8
STG;2018090502;13.9;-;0.0;81.6;-;7.9
STG;2018090503;13.0;-;0.0;85.2;-;4.0
STG;2018090504;11.9;-;0.0;88.4;-;4.7
STG;2018090505;11.8;0;0.0;89.0;0;2.9
STG;2018090506;12.1;-;0.0;88.4;-;1.4
STG;2018090507;13.6;-;0.0;87.1;-;0.7
STG;2018090508;14.9;-;0.0;80.8;-;2.9
STG;2018090509;15.9;-;0.0;80.7;-;4.0
STG;2018090510;17.2;-;0.0;79.1;-;5.8
STG;2018090511;18.1;-;0.0;79.5;-;5.0
STG;2018090512;19.5;-;0.0;76.2;-;6.8
STG;2018090513;20.0;-;0.0;69.2;-;7.2
STG;2018090514;20.7;-;0.0;57.4;-;5.0
STG;2018090515;21.0;-;0.0;51.8;-;5.0
STG;2018090516;21.0;-;0.0;47.3;-;3.6
STG;2018090517;19.3;-;0.0;64.1;-;2.9
STG;2018090518;18.1;-;0.0;62.6;-;5.0
STG;2018090519;17.1;-;0.0;59.8;-;6.5
STG;2018090520;16.8;-;0.0;59.8;-;8.6
STG;2018090521;16.8;-;0.0;66.7;-;4.7
STG;2018090522;16.7;-;0.0;70.7;-;4.3
STG;2018090523;16.6;-;0.0;69.6;-;5.0
STG;2018090600;15.9;-;0.0;77.1;-;2.2
STG;2018090601;16.4;-;0.0;75.2;-;3.2
STG;2018090602;16.0;-;0.0;75.6;-;0.4
STG;2018090603;15.6;-;0.0;76.2;-;2.9
STG;2018090604;15.2;-;0.0;76.5;-;2.5
STG;2018090605;14.5;0;0.0;80.0;0;2.5
STG;2018090606;15.1;-;0.0;78.4;-;2.2
STG;2018090607;16.2;-;0.0;77.5;-;0.7
STG;2018090608;17.4;-;0.0;70.5;-;1.4
STG;2018090609;18.5;-;0.0;72.7;-;2.9
STG;2018090610;19.4;-;0.0;73.9;-;5.4
STG;2018090611;20.3;-;0.0;70.9;-;5.4
STG;2018090612;20.7;-;0.0;66.8;-;9.4
STG;2018090613;19.7;-;0.0;73.1;-;5.0
STG;2018090614;20.3;-;0.0;70.8;-;4.7
STG;2018090615;19.8;-;0.0;70.3;-;6.8
STG;2018090616;19.9;-;0.0;71.0;-;4.7
STG;2018090617;19.3;-;0.0;66.1;-;7.9
STG;2018090618;18.1;-;0.0;69.7;-;6.8
STG;2018090619;17.8;-;0.0;67.2;-;10.4
STG;2018090620;15.9;-;0.7;80.5;-;10.8
STG;2018090621;15.4;-;0.4;88.4;-;10.1
STG;2018090622;15.2;-;0.8;88.9;-;10.1
STG;2018090623;15.0;-;0.0;89.7;-;10.1
STG;2018090700;14.8;-;1.0;90.9;-;11.2
STG;2018090701;14.6;-;0.1;91.8;-;9.4
STG;2018090702;14.4;-;0.2;92.1;-;10.8
STG;2018090703;14.4;-;0.0;90.8;-;10.4
STG;2018090704;14.2;-;2.2;90.6;-;7.9
STG;2018090705;13.9;0;2.0;93.5;0;7.6
STG;2018090706;14.0;-;0.3;93.7;-;7.2
STG;2018090707;14.1;-;0.1;93.3;-;7.2
STG;2018090708;14.8;-;0.0;89.9;-;10.1
STG;2018090709;14.9;-;0.0;85.5;-;11.2
STG;2018090710;15.0;-;0.0;85.5;-;9.4
STG;2018090711;16.1;-;0.0;84.1;-;7.9
STG;2018090712;16.6;-;0.0;79.5;-;7.9
STG;2018090713;17.6;-;0.0;73.8;-;8.3
STG;2018090714;18.2;-;0.0;69.3;-;10.4
STG;2018090715;18.1;-;0.0;66.9;-;9.7
STG;2018090716;17.1;-;0.0;73.1;-;6.1
STG;2018090717;16.9;-;0.0;73.3;-;7.2
STG;2018090718;15.9;-;0.0;75.9;-;9.4
STG;2018090719;15.9;-;0.0;75.6;-;10.4
STG;2018090720;15.8;-;0.0;73.6;-;8.3
STG;2018090721;15.1;-;0.0;78.4;-;4.7
STG;2018090722;14.1;-;0.0;80.2;-;3.2
STG;2018090723;13.9;-;0.0;80.1;-;3.2
STG;2018090800;13.6;-;0.0;82.1;-;1.4
STG;2018090801;13.0;-;0.0;85.6;-;2.5
STG;2018090802;12.4;-;0.0;88.2;-;2.9
STG;2018090803;12.4;-;0.0;89.2;-;0.0
STG;2018090804;11.7;-;0.0;92.3;-;2.2
STG;2018090805;11.8;0;0.0;92.2;0;0.4
STG;2018090806;11.6;-;0.0;91.7;-;2.5
STG;2018090807;12.6;-;0.0;87.5;-;0.4
STG;2018090808;13.8;-;0.0;81.0;-;2.5
STG;2018090809;14.8;-;0.0;81.2;-;4.0
STG;2018090810;15.5;-;0.0;79.1;-;4.3
STG;2018090811;16.8;-;0.0;74.7;-;5.8
STG;2018090812;17.8;-;0.0;71.8;-;6.5
STG;2018090813;18.0;-;0.0;65.8;-;6.8
STG;2018090814;18.5;-;0.0;63.9;-;6.8
STG;2018090815;18.5;-;0.0;59.7;-;6.1
STG;2018090816;18.8;-;0.0;60.5;-;5.8
STG;2018090817;18.2;-;0.0;64.8;-;5.0
STG;2018090818;16.4;-;0.0;72.5;-;6.1
STG;2018090819;15.1;-;0.0;76.6;-;6.8
STG;2018090820;15.2;-;0.0;77.4;-;5.8
STG;2018090821;15.0;-;0.0;80.2;-;4.7
STG;2018090822;15.0;-;0.0;78.9;-;4.3
STG;2018090823;14.8;-;0.0;79.5;-;3.2
STG;2018090900;14.5;-;0.0;77.8;-;4.7
STG;2018090901;14.2;-;0.0;78.9;-;10.1
STG;2018090902;14.1;-;0.0;78.7;-;3.2
STG;2018090903;12.9;-;0.0;85.3;-;2.5
STG;2018090904;13.2;-;0.0;83.1;-;1.8
STG;2018090905;13.1;0;0.0;83.2;0;0.7
STG;2018090906;13.2;-;0.0;85.6;-;1.1
STG;2018090907;14.7;-;0.0;81.8;-;0.7
STG;2018090908;15.3;-;0.0;81.9;-;2.9
STG;2018090909;16.4;-;0.0;81.0;-;4.0
STG;2018090910;17.7;-;0.0;75.6;-;6.8
STG;2018090911;18.8;-;0.0;68.7;-;4.7
STG;2018090912;20.7;-;0.0;57.5;-;4.0
STG;2018090913;21.0;-;0.0;60.7;-;9.0
STG;2018090914;21.3;-;0.0;57.3;-;6.8
STG;2018090915;21.4;-;0.0;55.1;-;7.6
STG;2018090916;21.4;-;0.0;56.2;-;5.8
STG;2018090917;20.4;-;0.0;64.0;-;4.3
STG;2018090918;18.8;-;0.0;66.6;-;5.0
STG;2018090919;17.8;-;0.0;65.9;-;6.1
STG;2018090920;17.1;-;0.0;66.5;-;5.0
STG;2018090921;17.3;-;0.0;64.6;-;6.5
STG;2018090922;16.7;-;0.0;68.4;-;7.6
STG;2018090923;16.3;-;0.0;71.9;-;10.8
STG;2018091000;16.3;-;0.0;71.1;-;6.8
STG;2018091001;16.2;-;0.0;67.6;-;4.3
STG;2018091002;15.4;-;0.0;66.2;-;5.8
STG;2018091003;15.7;-;0.0;61.1;-;3.6
STG;2018091004;15.0;-;0.0;61.1;-;6.8
STG;2018091005;14.7;0;0.0;61.7;0;3.2
STG;2018091006;14.6;-;0.0;64.2;-;2.5
STG;2018091007;15.5;-;0.0;68.7;-;2.2
STG;2018091008;17.8;-;0.0;64.9;-;1.8
STG;2018091009;18.7;-;0.0;62.6;-;2.9
STG;2018091010;20.1;-;0.0;61.1;-;2.9
STG;2018091011;21.1;-;0.0;58.8;-;5.8
STG;2018091012;21.3;-;0.0;54.4;-;7.6
STG;2018091013;21.6;-;0.0;49.7;-;6.1
STG;2018091014;22.2;-;0.0;47.8;-;4.3
STG;2018091015;22.1;-;0.0;51.4;-;2.5
STG;2018091016;21.6;-;0.0;54.4;-;3.6
STG;2018091017;20.1;-;0.0;65.1;-;3.2
STG;2018091018;18.6;-;0.0;63.3;-;4.0
STG;2018091019;17.7;-;0.0;62.1;-;7.6
STG;2018091020;17.9;-;0.0;63.4;-;15.8
STG;2018091021;18.1;-;0.0;60.2;-;15.8
STG;2018091022;18.0;-;0.0;53.9;-;14.8
STG;2018091023;17.8;-;0.0;51.2;-;11.9
STG;2018091100;17.8;-;0.0;50.5;-;9.4
STG;2018091101;17.0;-;0.0;53.6;-;7.6
STG;2018091102;17.0;-;0.0;54.4;-;6.5
STG;2018091103;16.4;-;0.0;57.3;-;8.3
STG;2018091104;16.4;-;0.0;56.6;-;10.8
STG;2018091105;15.8;0;0.0;59.8;0;3.6
STG;2018091106;15.9;-;0.0;60.9;-;3.2
STG;2018091107;16.3;-;0.0;65.4;-;1.1
STG;2018091108;18.1;-;0.0;68.1;-;1.4
STG;2018091109;19.8;-;0.0;56.9;-;2.2
STG;2018091110;20.4;-;0.0;65.4;-;4.0
STG;2018091111;22.1;-;0.0;58.7;-;5.4
STG;2018091112;22.7;-;0.0;62.7;-;6.1
STG;2018091113;22.0;-;0.0;61.9;-;8.3
STG;2018091114;22.4;-;0.0;58.0;-;4.0
STG;2018091115;23.4;-;0.0;53.2;-;4.3
STG;2018091116;23.3;-;0.0;55.8;-;5.4
STG;2018091117;22.0;-;0.0;62.8;-;2.5
STG;2018091118;20.3;-;0.0;65.2;-;4.3
STG;2018091119;18.8;-;0.0;62.1;-;8.6
STG;2018091120;18.6;-;0.0;62.3;-;13.0
STG;2018091121;18.5;-;0.0;61.1;-;12.6
STG;2018091122;18.1;-;0.0;61.7;-;11.2
STG;2018091123;18.9;-;0.0;55.0;-;6.5
STG;2018091200;18.7;-;0.0;54.4;-;4.0
STG;2018091201;18.9;-;0.0;53.3;-;5.0
STG;2018091202;18.4;-;0.0;52.8;-;4.0
STG;2018091203;17.8;-;0.0;52.2;-;2.9
STG;2018091204;17.4;-;0.0;54.3;-;4.0
STG;2018091205;17.0;0;0.0;55.7;0;2.5
STG;2018091206;16.7;-;0.0;60.4;-;2.5
STG;2018091207;18.1;-;0.0;64.0;-;2.2
STG;2018091208;19.7;-;0.0;63.4;-;1.8
STG;2018091209;21.6;-;0.0;56.6;-;3.6
STG;2018091210;21.9;-;0.0;65.6;-;4.3
STG;2018091211;22.6;-;0.0;63.9;-;4.3
STG;2018091212;24.4;-;0.0;50.7;-;10.1
STG;2018091213;25.1;-;0.0;45.4;-;10.8
STG;2018091214;25.2;-;0.0;42.3;-;9.7
STG;2018091215;24.6;-;0.0;48.7;-;6.1
STG;2018091216;24.5;-;0.0;48.7;-;4.3
STG;2018091217;22.8;-;0.0;55.8;-;4.3
STG;2018091218;20.5;-;0.0;58.8;-;7.6
STG;2018091219;19.3;-;0.0;60.3;-;10.4
STG;2018091220;19.6;-;0.0;60.3;-;11.5
STG;2018091221;20.2;-;0.0;56.1;-;12.2
STG;2018091222;20.3;-;0.0;54.4;-;14.0
STG;2018091223;19.2;-;0.0;60.2;-;7.9
STG;2018091300;17.9;-;0.0;70.3;-;12.2
STG;2018091301;16.7;-;5.9;84.4;-;13.0
STG;2018091302;16.0;-;3.0;88.4;-;16.9
STG;2018091303;15.8;-;0.0;83.2;-;16.6
STG;2018091304;14.8;-;0.0;87.3;-;7.2
STG;2018091305;15.1;0;0.0;83.4;0;5.4
STG;2018091306;15.4;-;0.0;81.1;-;4.0
STG;2018091307;16.2;-;0.0;80.6;-;3.2
STG;2018091308;17.6;-;0.0;76.3;-;2.2
STG;2018091309;18.5;-;0.0;80.2;-;2.9
STG;2018091310;19.1;-;0.0;81.3;-;4.3
STG;2018091311;20.6;-;0.0;72.9;-;3.6
STG;2018091312;21.6;-;0.0;71.9;-;5.0
STG;2018091313;21.4;-;0.0;76.6;-;5.4
STG;2018091314;22.2;-;0.0;72.4;-;5.0
STG;2018091315;21.4;-;0.0;71.2;-;7.9
STG;2018091316;19.1;-;0.8;74.9;-;9.0
STG;2018091317;17.0;-;0.6;88.9;-;5.8
STG;2018091318;16.1;-;4.2;92.8;-;4.3
STG;2018091319;15.9;-;3.3;93.1;-;8.6
STG;2018091320;15.4;-;6.5;95.6;-;7.6
STG;2018091321;14.8;-;2.7;96.7;-;6.1
STG;2018091322;14.1;-;0.4;96.8;-;6.5
STG;2018091323;14.1;-;0.0;93.0;-;7.9
STG;2018091400;14.1;-;0.4;92.0;-;6.8
STG;2018091401;13.8;-;0.7;96.2;-;2.2
STG;2018091402;13.8;-;0.1;96.7;-;3.2
STG;2018091403;13.9;-;0.0;98.5;-;3.6
STG;2018091404;13.9;-;0.0;98.5;-;4.7
STG;2018091405;13.9;0;0.0;96.4;0;3.6
STG;2018091406;14.0;-;0.0;96.7;-;1.4
STG;2018091407;14.1;-;0.0;96.2;-;3.2
STG;2018091408;14.4;-;0.0;95.1;-;2.9
STG;2018091409;14.9;-;0.0;92.3;-;3.2
STG;2018091410;15.9;-;0.0;88.0;-;4.3
STG;2018091411;16.4;-;0.0;88.3;-;8.3
STG;2018091412;17.3;-;0.0;81.9;-;7.6
STG;2018091413;17.5;-;0.0;76.7;-;5.0
STG;2018091414;17.9;-;0.0;74.2;-;5.0
STG;2018091415;17.9;-;0.0;73.4;-;3.6
STG;2018091416;18.1;-;0.0;72.9;-;2.2
STG;2018091417;17.1;-;0.0;82.6;-;2.9
STG;2018091418;16.3;-;0.0;87.3;-;4.7
STG;2018091419;15.8;-;0.0;87.8;-;6.1
STG;2018091420;16.5;-;0.0;83.6;-;7.2
STG;2018091421;15.7;-;0.4;90.0;-;8.3
STG;2018091422;15.0;-;0.0;90.5;-;6.8
STG;2018091423;15.3;-;0.0;88.9;-;6.8
STG;2018091500;15.2;-;0.0;89.7;-;7.2
STG;2018091501;15.2;-;0.1;91.2;-;7.6
STG;2018091502;15.0;-;0.0;91.0;-;9.4
STG;2018091503;14.7;-;0.0;91.6;-;6.8
STG;2018091504;14.5;-;0.0;92.3;-;5.4
STG;2018091505;14.2;0;0.0;90.1;0;7.9
STG;2018091506;14.0;-;0.0;89.9;-;3.6
STG;2018091507;14.2;-;0.0;91.5;-;3.2
STG;2018091508;14.4;-;0.0;87.7;-;3.6
STG;2018091509;14.3;-;0.0;87.2;-;5.8
STG;2018091510;15.2;-;0.0;84.6;-;7.9
STG;2018091511;15.4;-;0.0;81.4;-;7.2
STG;2018091512;16.5;-;0.0;75.2;-;6.1
STG;2018091513;16.9;-;0.0;71.8;-;7.9
STG;2018091514;17.4;-;0.0;67.1;-;7.2
STG;2018091515;17.3;-;0.0;68.9;-;7.6
STG;2018091516;17.6;-;0.0;67.7;-;6.8
STG;2018091517;16.7;-;0.0;71.2;-;3.2
STG;2018091518;15.0;-;0.0;79.8;-;3.6
STG;2018091519;14.8;-;0.0;78.7;-;4.3
STG;2018091520;15.0;-;0.0;76.3;-;3.6
STG;2018091521;14.5;-;0.0;77.5;-;3.6
STG;2018091522;13.5;-;0.0;83.9;-;2.5
STG;2018091523;12.7;-;0.0;90.1;-;2.9
STG;2018091600;12.4;-;0.0;91.1;-;1.1
STG;2018091601;12.5;-;0.0;94.0;-;2.2
STG;2018091602;11.8;-;0.0;95.4;-;0.7
STG;2018091603;11.4;-;0.0;96.3;-;1.1
STG;2018091604;11.1;-;0.0;97.9;-;0.0
STG;2018091605;10.9;0;0.0;98.5;0;0.0
STG;2018091606;11.0;-;0.0;96.8;-;1.8
STG;2018091607;11.9;-;0.0;95.6;-;1.1
STG;2018091608;12.3;-;0.0;94.7;-;2.5
STG;2018091609;13.3;-;0.0;92.1;-;2.2
STG;2018091610;15.8;-;0.0;82.9;-;3.2
STG;2018091611;17.3;-;0.0;78.9;-;5.0
STG;2018091612;18.2;-;0.0;77.4;-;5.0
STG;2018091613;18.8;-;0.0;78.4;-;5.8
STG;2018091614;19.1;-;0.0;77.6;-;3.2
STG;2018091615;18.7;-;0.0;80.0;-;2.2
STG;2018091616;18.7;-;0.0;81.0;-;1.1
STG;2018091617;18.2;-;0.0;87.4;-;2.2
STG;2018091618;17.9;-;0.0;87.0;-;4.7
STG;2018091619;17.1;-;0.0;79.7;-;3.2
STG;2018091620;17.2;-;0.0;72.1;-;4.3
STG;2018091621;17.1;-;0.0;73.2;-;3.6
STG;2018091622;16.8;-;0.0;73.9;-;5.4
STG;2018091623;16.4;-;0.0;70.7;-;4.7
STG;2018091700;16.5;-;0.0;70.6;-;2.9
STG;2018091701;16.1;-;0.0;71.8;-;7.2
STG;2018091702;15.5;-;0.0;76.2;-;3.2
STG;2018091703;15.7;-;0.0;72.7;-;5.4
STG;2018091704;15.6;-;0.0;71.3;-;3.2
STG;2018091705;14.5;0;0.0;78.4;0;2.5
STG;2018091706;15.1;-;0.0;76.3;-;3.2
STG;2018091707;16.0;-;0.0;77.0;-;2.5
STG;2018091708;17.7;-;0.0;72.6;-;1.8
STG;2018091709;18.8;-;0.0;71.8;-;2.9
STG;2018091710;19.3;-;0.0;73.7;-;7.2
STG;2018091711;19.5;-;0.0;75.4;-;8.6
STG;2018091712;19.9;-;0.0;67.6;-;8.6
STG;2018091713;20.6;-;0.0;60.8;-;7.6
STG;2018091714;21.1;-;0.0;50.9;-;6.8
STG;2018091715;21.4;-;0.0;45.3;-;5.4
STG;2018091716;21.1;-;0.0;50.8;-;3.2
STG;2018091717;19.9;-;0.0;64.7;-;2.9
STG;2018091718;18.2;-;0.0;67.2;-;5.4
STG;2018091719;17.8;-;0.0;66.2;-;4.3
STG;2018091720;17.8;-;0.0;60.8;-;4.0
STG;2018091721;17.7;-;0.0;62.8;-;3.6
STG;2018091722;17.5;-;0.0;71.6;-;3.6
STG;2018091723;17.2;-;0.0;74.2;-;4.3
STG;2018091800;16.9;-;0.0;72.5;-;6.5
STG;2018091801;16.2;-;0.0;74.0;-;7.2
STG;2018091802;16.7;-;0.0;70.3;-;5.8
STG;2018091803;16.5;-;0.0;71.7;-;2.2
STG;2018091804;16.1;-;0.0;72.7;-;4.0
STG;2018091805;15.7;0;0.0;72.2;0;6.8
STG;2018091806;16.0;-;0.0;70.9;-;5.0
STG;2018091807;17.7;-;0.0;69.9;-;2.9
STG;2018091808;19.2;-;0.0;66.1;-;1.1
STG;2018091809;20.3;-;0.0;64.2;-;1.8
STG;2018091810;20.2;-;0.2;70.4;-;6.1
STG;2018091811;18.3;-;0.2;76.6;-;15.5
STG;2018091812;18.1;-;0.1;73.8;-;14.8
STG;2018091813;19.6;-;0.0;65.0;-;12.6
STG;2018091814;21.8;-;0.0;63.4;-;6.5
STG;2018091815;21.5;-;0.0;67.1;-;4.3
STG;2018091816;21.7;-;0.0;67.8;-;2.5
STG;2018091817;20.3;-;0.0;75.6;-;2.5
STG;2018091818;18.2;-;0.0;73.8;-;4.0
STG;2018091819;17.9;-;0.0;67.1;-;5.0
STG;2018091820;17.8;-;0.0;65.2;-;4.3
STG;2018091821;17.5;-;0.0;63.5;-;5.8
STG;2018091822;16.6;-;0.0;75.7;-;11.2
STG;2018091823;17.6;-;0.0;67.1;-;18.4
STG;2018091900;17.3;-;0.0;72.0;-;13.3
STG;2018091901;15.6;-;0.0;79.0;-;5.0
STG;2018091902;14.9;-;0.0;81.8;-;2.2
STG;2018091903;15.1;-;0.0;79.6;-;2.9
STG;2018091904;15.5;-;0.0;78.1;-;3.2
STG;2018091905;15.2;0;0.0;77.2;0;3.2
STG;2018091906;15.8;-;0.0;74.6;-;2.9
STG;2018091907;15.9;-;0.0;78.1;-;2.2
STG;2018091908;17.2;-;0.0;77.5;-;1.4
STG;2018091909;19.0;-;0.0;71.0;-;2.2
STG;2018091910;20.7;-;0.0;62.4;-;2.5
STG;2018091911;21.4;-;0.0;64.7;-;4.7
STG;2018091912;21.7;-;0.0;64.6;-;8.3
STG;2018091913;21.9;-;0.0;59.9;-;7.6
